date,day,word,text,label
20220330,수,한화,"2029년 천문연·항우연과 ’아포피스’ 사업 참여 참여우주탐사 플랫폼 시스템 설계 우선협상대상자 선정탐사선 센서·추진시스템·연료탱크 설계 시스템 연구쎄트렉아이가 2024년 초 발사를 목표로 삼은 최고해상도 30cm 상용 지구관측위성 스페이스아이-T(SpaceEye-T). [사진 쎄트렉아이]한화시스템이 2029년 지구에 초근접 하는 소행성 탐사 프로젝트에 참여한다.30일 한화시스템은 정부출연연구기관인 한국천문연구원·한국항공우주연구원이 함께 추진하는 ‘우주탐사 기준 플랫폼 시스템 설계’의 우선협상대상자로 선정됐다고 밝혔다.이에 따라 한화시스템은 소행성 ‘아포피스(Apophis)’ 탐사 사업에 참여할 계획이다. 이 사업은 과학기술정보통신부가 이달 3일 예비타당성조사를 신청했다. 아포피스 탐사는 국내 기술로 만든 우주 탐사선을 국내 발사체로 쏘아 올려 소행성의 지구 접근에 따른 변화를 관측·촬영하는 것이 목표다.63빌딩 높이의 약 1.5배인 370m 크기 소행성 아포피스는 7년 뒤인 2029년 4월 지구 3만1600㎞ 상공을 통과할 전망이다. 고도 3만6500㎞에 떠 있는 천리안 위성보다도 약 5000㎞ 가깝다.한화시스템 소행성 소행성 ‘아포피스(Apophis)’ 탐사 프로젝트 계획 영상. [영상 한화시스템]한화시스템은 300m가 넘는 소행성이 이렇게 지구에 가깝게 지나는 것은 수천 년, 길게는 2만 년에 한 번 있는 일이라고 설명했다.이번 사업에서 한화시스템은 우주탐사 기준 플랫폼의 설계를 맡는다. 탐사선이 혼자 힘으로 오랜 시간 우주비행을 할 수 있도록 센서와 추진시스템, 연료탱크를 설계하는 시스템 체계에 대한 연구를 진행할 예정이다.이처럼 한화시스템이 총 체계를 담당하고, 한화의 고효율 추진시스템 기술과 쎄트렉아이의 경량화 전장시스템 기술을 함께 활용한다. 아포피스 탐사가 계획대로 추진되면 탐사선은 2027년 10월 발사될 전망이다.",0
20220330,수,한화,"작년 운용사 실적 살펴보니KB, 한화 제치고 운용자산 3위로최저 보수·특색 상품 공략 통해'투톱' 삼성·미래에셋 격차 좁혀전략 없던 한국투자신탁 부진상장지수펀드(ETF) 시장에 적극적으로 뛰어든 자산운용사들의 실적과 운용자산이 크게 증가한 것으로 나타났다. 2020년 말 운용자산 규모가 4위였던 KB자산운용은 한화자산운용을 제치고 3위로 올라섰다. 미국 ETF 운용사 글로벌엑스(Global X)를 인수한 미래에셋자산운용은 삼성자산운용을 턱밑까지 추격했다.○한화운용 4위로 밀려30일 금융투자협회에 따르면 지난 28일 기준 KB자산운용의 운용자산은 125조2636억원이었다. 2020년 12월 말(92조원) 대비 33조원 급증하며 한화자산운용을 밀어내고 3위로 올라섰다.2020년 말 104조6423억원이었던 한화자산운용의 운용자산은 104조2557억원으로 줄었다. 6~10위권도 순위가 변하지 않았다. 10위권 내에서 순위가 바뀐 운용사는 KB자산운용이 유일하다.KB자산운용은 ETF를 집중 공략하며 ‘톱3’ 진입을 노렸다. 작년 초 KB자산운용은 지수형 ETF 보수를 업계 최저 수준으로 낮추고 글로벌데이터센터리츠, 글로벌메타버스 등 특색 있는 ETF를 출시하는 ‘투트랙 전략’을 구사했다.이에 힘입어 작년에만 2조원 이상의 투자금이 KB자산운용 ETF로 유입됐다. ETF 점유율은 7.6%까지 확대됐다. 삼성자산운용은 41.3%, 미래에셋자산운용은 37.1%를 기록했다. 톱3가 차지하는 비중은 86%로 2020년 말 83.7%에서 소폭 증가했다. ETF 시장 대응에 실기한 한화자산운용과 한국투자신탁운용은 운용자산 규모가 제자리 걸음을 하거나 줄었다. KB자산운용의 ETF 순자산총액은 5조55827억원인 반면 한화자산운용은 1조6498억원에 그쳤다.○줄어든 ‘투톱’ 격차삼성자산운용과 미래에셋자산운용 ‘투톱’ 간의 격차도 좁혀지고 있다. 28일 기준 삼성자산운용의 운용자산은 292조2664억원으로 2020년 12월 말 대비 15조원 증가했다. 같은 기간 미래에셋자산운용은 132조479억원에서 168조7171억원으로 36조원 늘었다. 삼성자산운용의 운용자산이 5.62% 증가하는 동안 미래에셋자산운용은 28% 급증했다.해외 운용자산을 합치면 격차는 더 줄어든다. 지난달 말 기준 미래에셋자산운용의 해외 운용자산은 97조원인데, 이를 합하면 운용자산은 265조원으로 불어난다.운용자산이 급증한 것은 2018년 인수한 글로벌엑스 덕분이다. 인수 당시 100억달러(약 12조원) 수준이던 글로벌엑스 운용자산은 430억달러(약 52조원)까지 증가했다. KB자산운용도 미래에셋자산운용처럼 해외 ETF 운용사 인수를 검토 중이다.○실적도 미래·KB 약진ETF 운용에 적극적인 운용사가 실적도 좋았다. 미래에셋자산운용은 지난해 3968억원의 순이익을 올렸다. 전년(2473억원) 대비 60% 이상 증가했다. 계열사로 있는 미래에셋캐피탈, 미래에셋생명 지분법이익(1000억원 추정)을 제외해도 순이익이 3000억원에 달하는 것으로 추정된다.KB자산운용의 순이익은 2020년 550억원에서 지난해 778억원으로 증가했다. 운용사 가운데 세 번째로 많은 순이익을 기록했다. 삼성자산운용의 순이익은 705억원에서 755억원으로 증가했지만 순위는 2위에서 5위로 밀렸다. 삼성자산운용 순이익이 운용자산에 비해 작은 것은 관계사(삼성생명)로부터 받은 저보수 물량이 많기 때문으로 분석된다.수익성에서는 사모자산운용사들이 종합운용사를 앞섰다. 부동산 전문 운용사인 이지스자산운용은 순이익이 867억원으로 2위를 기록했다. ‘은둔의 투자가’ 장덕수 회장이 운용하는 디에스자산운용은 4위(769억원), 가치투자 명가 VIP자산운용은 6위(661억원)에 올랐다.국내 1위 사모운용사 타임폴리오자산운용은 550억원으로 7위, 부동산 전문운용사 마스턴운용은 509억원으로 8위에 올랐다.",0
20220330,수,한화,"車 반도체·전쟁·금리인상 등악재 충분히 반영됐다는 평가외인 '사자'에 저점서 12% 올라수익성 방어 전략…호실적 예고역사적 저점 수준 PER도 매력사진=한경DB현대자동차 주가는 지난해 하반기부터 꾸준히 떨어졌다. 자동차주를 둘러싼 악재가 끊이지 않았다. 인플레이션 우려, 차량용 반도체 공급 부족에 이어 러시아의 우크라이나 침공 사태까지 터졌다. 금리 인상으로 주가 눈높이도 낮아졌다. 지난해 6월 24일 장중 24만9000원까지 올랐던 주가는 지난 15일 장중 16만2000원까지 빠졌다. 이 기간 주가 하락률은 35%다.저점 대비 12% 반등최근 들어 현대차 주가가 반등 조짐을 보이고 있다. 30일 현대차는 2.55% 오른 18만1000원에 거래를 마쳤다. 지난 15일 저점 대비 11.73% 반등했다.전날까지 10거래일간 외국인이 310억원어치를 순매수하며 반등을 이끌었다. 같은 기간 개인과 기관이 각각 257억원, 30억원어치를 순매도한 것과 반대다. 외국인은 지난 2~15일만 하더라도 현대차를 3000억원어치 넘게 팔았다.떨어지던 주가가 반등할 때 이유는 크게 두 가지다. 주가를 끌어내리던 악재가 주가에 충분히 반영됐거나, 악재를 소멸할 만한 호재가 등장했을 때다. 지금의 주가 흐름은 전자에 가깝다. 인플레이션, 전쟁, 금리 인상 등으로 커졌던 자동차 소비 시장에 대한 우려가 완화되고 있다. 유가가 떨어지고 러시아와 우크라이나의 평화회담이 이뤄지고 있는 영향이다. 일각에선 원화 가치가 낮아지면서 발생하는 환율 효과도 현대차 단기 실적에는 긍정적이라고 보고 있다.자동차 주가 발목을 잡던 차량용 반도체 공급 문제는 아직 해소 시기가 명확히 보이지 않고 있다. 당초 증권업계에서는 공급 부족이 상반기 정점을 찍고 하반기부터는 해소 국면에 진입할 것이라는 전망이 많았지만, 예상보다 공급 부족 사태가 풀리지 않는 분위기다. 일각에서는 공급 부족으로 인한 생산 차질이 연내 지속될 것이라는 관측도 있다. 다만 차량용 반도체 문제는 주가에 그동안 반영된 악재인 만큼 더 나빠질 게 없다는 게 증권업계의 설명이다.PER 7배로 바닥 수준주가 반등 기대를 뒷받침하는 이유는 크게 두 가지다. 실적이 우려만큼 나쁘지 않을 가능성이다. 현대차는 공급망 차질 문제에 대응하고자 주요 시장에서 완성차의 평균가격(ASP) 개선 전략을 썼다. 차량 가격을 올리거나 고급 차종을 많이 파는 전략이다.장문수 현대차증권 연구원은 “주요 시장에서의 ASP 상승세가 상반기 실적을 방어할 것”이라며 “현 주가 수준에서 추가 하락도 제한적”이라고 설명했다.밸류에이션(실적 대비 주가수준) 매력도 높아져 있다. 현재 현대차의 12개월 선행 주가수익비율(PER)은 7.5배 수준이다. 1년 전엔 10~11배 수준이었다. 당시가 저금리 시대였던 점을 반영하더라도 현재 PER은 역사적 저점이다. 통상 8~10배 수준에서 거래돼왔기 때문이다.중장기 성장성 과제중장기 성장성을 얼마나 보여주느냐가 향후 과제로 꼽힌다. 현대차의 외국인 지분율은 26%대로 글로벌 금융위기 직후인 2009년 수준에 가깝게 떨어져 있다. 그동안 미래 모빌리티 시장에서 상대적 투자 매력을 인정받지 못했기 때문이다.현대차는 2030년까지 전기차 라인업 17종 이상 구축 등을 통해 전기차로의 전환 속도를 높이고 있다. 동시에 스마트팩토리 도입 등을 통해 수익성도 높이겠다는 계획이다. 현대차가 제시한 영업이익률 목표는 2025년 8%, 2030년 10%다. 김동하 한화투자증권 연구원은 “중장기 성장을 위한 계획을 내놓은 것은 긍정적”이라며 “구체적 계획이 추가로 나와야 한다”고 지적했다.로봇도 현대차의 미래 성장 동력 중 하나로 꼽힌다. 현대차는 ‘벡스(VEX)’와 ‘첵스(CEX)’로 불리는 산업용 착용 로봇을 완성차 업체 중 처음으로 상용화했다. 전기차 충전 로봇, 고객 대응 서비스 로봇 등도 개발하고 있다.",0
20220330,수,한화,[서울경제]<유가증권>▲HDC현대산업개발(294870)=토목건축사업에 대한 영업정지 8개월 ▲대유플러스(000300)=박상민 신임 대표이사 선임 ▲쿠쿠홈시스(284740)=보통주 1주당 650원 현금배당 ▲교촌에프앤비(339770)=윤진호 대표이사 신규 선임 ▲현대리바트(079430)=842억 원 규모 사우디 자푸라 유틸리티 및 황회수 시설 공사 중가설 공사 시공사 선정 ▲쌍용차(003620)=회생 계획안 제출 기간 3월 1일~5월 1일 연장 <30일><코스닥>▲맘스터치(220630)=한국거래소에 상장폐지신청서 제출 접수 ▲디와이피엔에프(104460)=배당 성향 최대 30% 이상 상향 추진▲에디슨EV(136510)=거래 정지 기간 상장폐지 여부 결정일에서 감사 의견 거절 사유 해소 확인서 제출 시까지 변경(4월 11일) ▲넥스틴(348210)=SMIC와 113억 원 규모 Wafer Inspection System 공급계약 ▲엑셈(205100)=한국전력공사와 76억 원 규모 MDMS 수용 기반 마련 및 고도화 사업계약 ▲베셀(177350)=Wuhan China Star Optoelectronics Technology와 75억 원 규모 디스플레이 제조 장비 공급계약 ▲엔시스(333620)=갑진 주식 87만 주 취득결정 ▲휴젤(145020)=보툴렉스 50유닛의 네덜란드 품목 허가 획득 ▲HLB(028300)=252억 원 규모 국내 사모 신주인수권부사채 발행 ▲빅텍(065450)=한화시스템과 61억 원 규모 TICN 물품 공급계약 ▲씨이랩(189330)=비엔아이엔씨와 39억 원 규모 DGX SuperPOD 클러스터 구축 공급계약 ▲티엘아이(062860)=홍세경 대표이사 신규 선임 ▲프로스테믹스(203690)=박병순 단독 대표이사 변경 ▲원익홀딩스(030530)=임창빈 대표이사 선임 ▲우원개발(046940)=김기영·김기현 각자대표 변경 ▲유안타제5호스팩(336060)=김학성 대표이사 선임 ▲다우데이타=성백진 단독대표 이사 선임 ▲드림어스컴퍼니(060570)=김동훈 신임 대표이사 선임 ▲미투젠(950190)=손창욱 대표이사 신규 선임 ▲경창산업(024910)=손일호·강기봉 각자 대표이사로 변경 <30일>,0
20220330,수,한화,[이데일리 김소연 기자] 빅텍(065450)은 한화시스템과 61억8000만원 규모의 전술정보통신체계(TICN) 물품 공급계약을 체결했다고 30일 공시했다. 이는 최근 매출액 대비 9.18%에 해당하는 규모다. 계약기간은 지난 29일부터 오는 2024년 10월10일까지다.,1
20220330,수,한화,[헤럴드경제=증권부] 빅텍은 한화시스템과 TICN 물품공급계약을 체결했다고 30일 공시했다.계약금액은 61억8179만원으로 이는 2020년 매출 대비 9.18%에 해당하는 규모이다.계약기간은 2024년 10월 10일까지다.,1
20220330,수,한화,"국내 증권사들 올 들어 적극 투자 나서리서치센터 내 전담팀 꾸리기도“증권사의 시장 진출은 늘어날 것”블록체인과 가상자산, 메타버스 등에 대한 관심이 뜨거운 가운데 증권업계에서도 관련 스타트업 등에 적극적으로 투자에 나서고 있다.서울 서초구 빗썸 고객지원센터 전광판에 비트코인 등 주요 가상자산(암호화폐) 시세가 나타나고 있다. /뉴스130일 금융투자업계에 따르면 올 들어서 증권사들이 신규 투자에 나선 기업들 가운데 블록체인, 가상자산 관련 기업들이 많은 것으로 나타났다.미래에셋증권은 지난달 15일 비햅틱스라는 기업에 시리즈B 투자를 했다. 비햅틱스는 촉각과 콘텐츠를 연결하는 자체 기술을 개발해 조끼, 토시 등 관련 제품을 가상현실(VR) 업계 및 개인에게 판매한다. 비햅틱스는 이번 투자금을 메타버스를 비롯한 가상공간 제품 투자에 활용할 계획이라고 밝혔다.한국투자증권과 하나금융투자는 지난 11일 블록체인 기반의 프롭테크 기업인 루센트블록에 시리즈A 투자를 집행했다. 루센트블록은 지난 2018년 3월 설립된 블록체인 기반의 프롭테크 기업으로 상업용 부동산을 수익증권화해 주식처럼 부동산에 투자할 수 있는 거래소 ‘소유’를 개발했다.SK증권은 지난 8일 메타버스 디지털 헬스케어 스타트업인 엠투에스에 65억원 규모의 시리즈A 투자를 했다. 엠투에스는 VR 기기 등을 활용한 안과용 의료기기 등을 개발한 스타트업으로, 인공지능(AI) 분석을 통해 눈 건강 상태를 진단하고 관찰한 뒤 솔루션까지 제공하는 서비스를 만들었다. KB증권과 다올투자증권은 원프레딕트라는 AI 기반 기업 시리즈C 투자에 지난 22일 참여했다.앞서 한화투자증권은 지난해 2월 가상자산 거래소인 업비트를 운영하는 두나무의 지분 6.14%를 인수한 바 있다.일부 증권사들은 블록체인과 가상자산 분야의 스타트업 투자는 물론 직접 사업에 뛰어드는 곳도 있다.미래에셋증권은 그룹 차원에서 가상자산을 전담으로 하는 법인 설립을 추진 중이다. 미래에셋증권 관계자는 “‘코인 은행’으로 불리는 가상자산 수탁 사업을 하는 법인 설립을 추진 중이며 현재 인력 채용을 진행하고 있다”고 말했다.SK증권은 올 3월에 블록체인혁신금융팀을 신설하고 적극적으로 블록체인과 가상자산 관련 리포트를 발간하고 있다. 대신증권은 전담팀은 없지만 꾸준히 스터디를 통해 현황을 파악하고 있다. 대신증권 관계자는 “현재 구체적으로 전담팀을 꾸릴 계획 등은 없지만 시장 흐름에 대해서 꾸준히 스터디하면서 팔로업하고 있다”고 말했다.업계 관계자들은 증권사들의 블록체인·가상자산 사업에 대한 투자가 더 늘어날 것으로 전망하는 가운데 이를 긍정적으로 평가했다.증권업계 한 관계자는 “아무래도 요즘 업계의 뜨거운 감자는 맞는 것 같다”면서 “새 정부가 출범하면서 규제가 완화되면, 증권사들이 가상자산 사업에 더 많이 뛰어들 것으로 본다”고 말했다.윤유동 NH투자증권 연구원은 “현 시점에서 증권사들에게 향후 시장 성장성이 높으며 기존 사업 모델과 연속성을 지닐 수 있는 신규 수익원은 가상자산 사업이라고 판단한다”면서 “실물자산이 가상자산으로 바뀌었다는 차이만 있을 뿐 증권사가 제공할 수 있는 서비스는 거의 동일하다”고 설명했다.윤 연구원은 이어 “증권사의 첫번째 가상자산 사업 진출 가능 분야는 수탁업이 될 것”이라며 “가상자산 사업이 제도권 내에 성공적으로 자리잡으면 중장기적으로 증권사의 신규 수익원 중 하나로 구조적 성장을 이끌어낼 것”이라고 전망했다. 그는 증권사의 가상자산 수탁 비중이 2024년 30%에서 2040년 70%까지 상승할 것으로 내다봤다.임상국 KB증권 연구원은 “가상자산 및 관련 산업은 일시적인 인기몰이에 그치지 않고 성장성과 투자의 대상으로 여겨져 관련 생태계의 확장은 지속될 전망인데 그 기본은 바로 블록체인이다”라고 설명했다. 이어 임 연구원은 “블록체인 관련 시장 규모는 지난해 49억 달러(약 5조9360억원) 수준이었는데 2026년 671억 달러(약 81조2849억원)로 연 평균 68% 성장이 예상된다”고 했다.",0
20220330,수,한화,"인수 후보 미래에셋그룹과 손잡아고급화 전략···여의도 진출 겨냥이지스·신세계연합과 '쩐의 전쟁'국민연금 출자할지가 막판 변수압구정 한화갤러리아 백화점[서울경제]한화갤러리아가 서울 여의도의 랜드마크 빌딩인 IFC 쟁탈전에 가세한다. 미래에셋그룹과 손을 잡고 지하 3개 층, 연면적 8만 5400㎡에 달하는 IFC몰을 고급화 전략으로 갤러리아몰로 탈바꿈시켜 IFC의 가치를 높이는 한편 유통 업계 ‘큰손’으로 떠오른 MZ세대를 공략할 계획이다.30일 투자은행(IB) 업계에 따르면 한화갤러리아는 최근 여의도 IFC 인수를 위한 미래에셋 컨소시엄에서 자산관리회사(PM)를 맡는 방안을 협의 중이다. PM은 임차인 유치와 건물 유지 보수 및 개선 등을 맡게 돼 갤러리아의 여의도 진출을 겨냥했다는 관측이 나온다.앞서 IFC 매각 주관사인 이스트딜시큐어드는 이달 초 신세계·이지스자산운용 컨소시엄과 미래에셋자산운용 등 두 곳을 IFC 인수 적격 후보로 압축했다. IFC는 현재 캐나다의 세계적 부동산 투자 업체인 브룩필드자산운용이 보유하고 있으며 상반기까지 새 주인 찾기를 마칠 예정이다.경쟁 상대인 이지스자산운용이 일찌감치 신세계를 전략적 투자자로 끌어들여 IFC몰의 ‘밸류 애드(value-added)’ 전략을 구체화하자 쇼핑몰 운영 경험이 없는 미래에셋그룹이 이에 맞서 한화갤러리아를 적극 끌어들인 것으로 전해졌다.한화갤러리아도 김승연 한화그룹 회장의 삼남 김동선 상무가 신사업전략실장을 맡으면서 신규 사업 발굴과 프리미엄 콘텐츠 사업화 등에 적극 나서고 있다. 백화점과 도·소매업이 주력인 한화갤러리아는 압구정 갤러리아 명품관을 비롯해 갤러리아 타임월드점·센터시티점·광교점·진주점·한남점 등 전국에서 6개의 백화점을 운영하고 있다.특히 코로나19 사태 후 프리미엄 사업을 강화하면서 ‘메종갤러리아’ ‘고메이 494 한남’ 등의 신사업을 진행해왔으며 지난해 문을 연 갤러리아 광교점에도 쇼메·프레드·벨루티 등 명품·HJ 브랜드를 단독 입점시키며 차별화했다.IB 업계의 한 관계자는 “이지스 컨소시엄의 경우 신세계가 IFC몰을 운영해 얼마나 가치를 올릴 수 있을지 데이터를 확보해 2차 입찰에서 가장 높은 가격을 써낸 것으로 안다”면서 “쇼핑몰은 운영자가 누구냐에 따라 입점 매장이나 F&B(식음료)의 수준이 달라지는 만큼 미래에셋도 갤러리아와 손잡고 고급화 전략을 추구할 것으로 예상된다”고 설명했다.한편 IFC의 인수 가격은 4조 4000억 원대까지 치솟은 상황이다. IFC 인수를 위한 지분(에퀴티) 투자액만 1조 5000억 원을 넘게 되는 만큼 미래에셋·갤러리아와 이지스·신세계 연합은 각각 인수 이후 수익 극대화 전략을 제시하며 국내외 기관투자가들을 모집하고 있다. 특히 국내 가장 큰손인 국민연금이 IFC 인수전에 참여할지, 투자를 할 경우 어느 컨소시엄의 손을 잡아줄지가 막판 최대 관심사가 된 것으로 알려졌다.",0
20220330,수,한화,"전 저점 대비 12% 반등각종 우려 주가에 반영1Q 영업이익 기대도현대차는 지난 17~19일 서울시 강남구 코엑스에서 열린 'xEV 트렌드 코리아 2022(xEV TREND KOREA 2022)'에 참가했다. 사진은 관람객들이 아이오닉 5를 살펴보고 있는 모습. 연합뉴스현대차 주가는 지난해 하반기부터 꾸준히 떨어졌다. 자동차주를 둘러싼 악재가 끊이지 않았다. 인플레이션 우려, 차량용 반도체 공급 부족에 이어 러시아의 우크라이나 침공 사태까지 터졌다. 금리 인상으로 주가 눈높이도 낮아졌다. 지난해 6월 24일 장중 24만9000원까지 올랐던 주가는 지난 15일 장중 16만2000원까지 빠졌다. 이 기간 주가 하락률은 35%다.◆저점 대비 12% 반등최근 들어 현대차 주가 반등 조짐이 보이고 있다. 30일 현대차는 오전 10시 기준 2.55% 오른 18만1000원에 거래중이다. 지난 15일 저점 대비 12% 반등했다.전날까지 10거래일간 외국인이 310억원어치를 순매수하며 반등을 이끌었다. 같은 기간 개인과 기관이 각각 257억원, 30억원을 순매도한 것과 반대다. 외국인은 지난 2~15일만 하더라도 현대차를 3000억원 넘게 팔았다.떨어지던 주가가 반등할 때 이유는 크게 두가지다. 주가를 끌어내리던 악재가 주가에 충분히 반영됐거나, 악재를 소멸할 만한 호재가 등장했을 때다. 지금의 주가 흐름은 전자에 가깝다. 인플레이션, 전쟁, 금리 인상 등으로 커졌던 자동차 소비 시장에 대한 우려가 완화되고 있다. 유가가 떨어지고 러시아와 우크라이나의 평화회담이 이뤄지고 있는 영향이다. 일각에선 원화 가치가 낮아지면서 발생하는 환율 효과도 현대차 단기 실적에는 긍정적이라고 보고 있다.자동차 주가 발목을 잡던 차량용 반도체 공급 문제는 아직 해소 시기가 명확히 보이지 않고 있다. 당초 증권업계에서는 공급 부족이 상반기 정점을 찍고 하반기부터는 해소 국면에 진입할 것이라는 전망이 많았지만, 예상보다 공급 부족 사태가 풀리지 않는 분위기다. 일각에서는 공급 부족으로 인한 생산 차질이 연내 지속될 것이라는 관측도 있다. 다만 차량용 반도체 문제는 주가에 그동안 반영된 악재인만큼 더 나빠질 게 없다는 게 증권업계의 설명이다.◆PER 7배로 바닥 수준주가 반등 기대를 뒷받침하는 이유는 크게 두가지다. 실적이 우려만큼 나쁘지 않을 가능성이다. 현대차는 공급망 차질 문제에 대응하고자 주요 시장에서 완성차의 평균가격(ASP) 개선 전략을 유지해왔다. 수익성을 지키는 전략이다. 신차 대기 수요와 공급 부족 현상이 겹치자 재고량과 딜러사에 지급되는 인센티브도 줄었다. 장문수 현대차증권 연구원은 ""주요 시장에서의 ASP 상승세가 상반기 실적을 방어할 것""이라며 ""현 주가 수준에서 추가 하락도 제한적이다""고 설명했다.밸류에이션(실적 대비 주가수준) 매력도 높아져있다. 현재 현대차의 12개월 선행 주가수익비율(PER)은 7.5배 수준이다. 1년 전엔 10~11배 수준이었다. 당시가 저금리 시대였단 점을 반영하더라도 현재 PER은 역사적 저점이다. 통상 8~10배 수준에서 거래돼왔기 때문이다.◆중장기 성장성 과제중장기 성장성을 얼마나 보여주느냐가 향후 과제로 꼽힌다. 현대차의 외국인 지분율은 26%대로 글로벌 금융위기 직후인 2009년 수준에 가깝게 떨어져있다. 그동안 미래 모빌리티 시장에서 상대적 투자 매력을 인정받지 못했기 때문이다.현대차는 2030년까지 전기차 라인업 17종 이상 구축 등을 통해 전기차로의 전환 속도를 높이고 있다. 동시에 스마트팩토리 도입 등을 통해 수익성도 높이겠단 계획이다. 현대차가 제시한 영업이익률 목표는 2025년 8%, 2030년 10%다. 김동하 한화투자증권 연구원은 ""중장기 성장을 위한 계획을 내놓은 것은 긍정적""이라며 ""구체적 계획이 추가로 나와야 한다""고 지적했다.로봇도 현대차의 미래 성장 동력 중 하나로 꼽힌다. 현대차는 '벡스(VEX)'와 '첵스(CEX)'로 불리는 산업용 착용 로봇을 완성차 업체 중 처음으로 상용화했다. 전기차 충전 로봇, 고객 대응 서비스 로봇 등도 개발중이다.고윤상 기자",0
20220330,수,한화,"매각주관사에 에이커트리..책임임차에 현금흐름 안정적[파이낸셜뉴스] 경기도 이천시 소재 엘포유 물류센터가 매물로 나왔다. 책임임차를 하고 있는 한익스프레스의 핵심 허브형 물류센터인 만큼 현금흐름(캐시플로우)이 안정적인 자산이라는 평가다. 특수 물품 등 상온 물품을 동시에 취급이 가능한 수도권 유일의 맞춤형 특수 복합물류센터라는 점도 투자 매력을 높이는 부분이다.30일 투자은행(IB) 업계에 따르면 최근 베스타스자산운용은 운용 중인 '베스타스전문투자형사모부동산투자신탁제59호'의 자산 '이천 엘포유 물류센터' 매각주관사에 에이커트리를 선정했다. 2020년 8월 400억원에 매입 한 후 2년도 안돼 엑시트(회수) 추진이다.이는 이커머스와 삼자 물류(3PL·Third Party Logistics) 기업들의 수요에 힘입어 물류센터가 '비싼 몸'이 된 영향이다. 자산 가치가 빠르게 높아지자 매각을 통한 회수를 결정 한 것이다. JLL(존스랑라살)에 따르면 2021년 4·4분기 수도권 A급 물류센터 공실률은 1.8%를 기록, 사상 최저 공실률을 기록했다.엘포유 물류센터는 경기도 이천시 설성명 대죽리 424 외 7필지 소재다. 대지면적 3만2458㎡, 연면적 2만4734.78㎡ 규모다. 상온물류센터, 특수 물품 저장소 2곳으로 구성됐다.경기도 내 물류센터에 대한 인허가가 강화된 것은 이 물류센터의 투자 가치를 높이는 부분이다. 수도권 내 상온물류센터 신규 공급이 어려운 만큼, 향후 임대료 현실화를 통한 밸류애드(가치증대) 여력을 가지고 있기 때문이다.최근 소방법에 따라 물류센터에 대한 관리가 강화되고 있는 만큼 이 물류센터가 보유한 특수 물품 저장소에 대한 수요도 늘어나는 추세다. 국내 위험물안전관리법상 제4석유류(알콜류가 포함돼 있는 향수, 방향제, 세정액 및 가스류가 포함돼 있는 스프레이류, 엔진첨가제 및 오일류)에 해당하는 제품을 6000리터 이상 보관할 경우 특수 물품 저장소에 보관하도록 규정돼 있다. 기존에는 관행적으로 일반 물품과 같이 취급, 상온물류센터에 혼재돼 보관된 바 있다.한화그룹 관계사인 한익스프레스가 책임임차인 인 것도 캐시플로우를 안정적으로 만드는 부분이다. 맞춤형 물류센터인 만큼 장기 계약 체결 가능성이 높다.교통접근성도 우수하다. 일죽IC에서 약 7㎞, 남이천IC에서 약 8㎞ 거리다. 주요 간선도로 및 중부고속도로를 통해 수도권 및 지방권 접근성이 뛰어난 편이다. 서울-세종고속도로는 올해 개통이 예정돼 있어, 물류센터 자산가치 상승도 예상된다.",0
